   0.42012   0.38856   0.01638   0.00000
   0.41378   0.38856   0.68383   0.00000
   0.42641   0.38854   0.33947   0.00000
   0.43875   0.38850   0.36960   0.00000
   0.44175   0.38850   1.63179   0.00000
   0.40980   0.38851   0.13434   0.00000
   0.41449   0.38850   0.76902   0.00000
   0.40886   0.38849   0.76915   0.00000
   0.44172   0.38847   0.12807   0.00000
   0.40743   0.38846   0.12535   0.00001
   0.18767   0.38848   0.00257   0.00000
   0.16364   0.38850   0.02513   0.00000
   0.44243   0.38841   0.01768   0.00000
   0.43588   0.38841   0.74512   0.00001
   0.41836   0.38842   0.27938   0.00001
   0.41906   0.38841   6.66041   0.00001
   0.40906   0.38838   0.42499   0.00000
   0.44325   0.38838   0.14492   0.00001
   0.42208   0.38838   0.23289   0.00001
   0.41357   0.38836   0.49239   0.00000
   0.39464   0.38838   0.35410   0.00001
   0.41710   0.38837   0.31472   0.00001
   0.42440   0.38837   0.97372   0.00001
   0.45193   0.38837   0.21239   0.00001
   0.46114   0.38833   0.65026   0.00001
   0.46852   0.38832   0.83211   0.00001
   0.48939   0.38831   0.31492   0.00001
   0.46159   0.38832   0.22169   0.00001
   0.45163   0.38830   0.58147   0.00001
   0.49897   0.38828   0.13162   0.00001
   0.48832   0.38828   0.60296   0.00001
   0.74101   0.38803   0.08381   0.00001
   0.46569   0.38827   0.02134   0.00001
   0.46717   0.38827   4.02867   0.00001
   0.47008   0.38826   2.11546   0.00001
   0.48890   0.38823   0.33705   0.00001
   0.50034   0.38822   0.56645   0.00001
   0.47404   0.38824   0.22769   0.00001
   0.47855   0.38822   1.39037   0.00001
   0.50192   0.38823   0.28250   0.00001
   0.46987   0.38825   0.19371   0.00001
   0.48519   0.38824   0.41667   0.00001
   0.45509   0.38825   0.19519   0.00001
   0.48103   0.38821   0.24797   0.00001
   0.52272   0.38821   0.16663   0.00001
   0.46226   0.38823   0.09947   0.00001
   0.50417   0.38821   0.16077   0.00001
   0.50421   0.38819 157.20700   0.00001
   0.49025   0.38820   0.46294   0.00001
   0.50772   0.38819   0.39387   0.00001
   0.47120   0.38820   0.17771   0.00001
   0.48530   0.38820   0.48501   0.00001
   0.51823   0.38818   0.27339   0.00001
   0.54782   0.38814   0.30758   0.00001
   0.50737   0.38817   0.22696   0.00001
   0.45150   0.38821   0.14648   0.00001
   0.48781   0.38815   0.18513   0.00001
   0.44281   0.38815   0.13065   0.00001
   0.46466   0.38814   0.29612   0.00001
   0.45906   0.38812   1.16812   0.00001
   0.48359   0.38811   0.27662   0.00001
   0.44328   0.38812   0.15607   0.00001
   0.49335   0.38811   0.13305   0.00001
   0.50023   0.38811   0.96447   0.00001
   0.47367   0.38812   0.23122   0.00001
   0.48809   0.38809   0.45018   0.00001
   0.46049   0.38811   0.23053   0.00001
   0.49672   0.38809   0.19549   0.00001
   0.47208   0.38810   0.25275   0.00001
   0.51600   0.38807   0.15744   0.00001
   0.44672   0.38811   0.09010   0.00001
   0.47254   0.38809   0.25085   0.00001
   0.48954   0.38806   0.39531   0.00001
   0.41465   0.38809   0.10074   0.00001
   0.49948   0.38806   0.10743   0.00001
   0.45402   0.38807   0.20010   0.00001
   0.44425   0.38808   0.90259   0.00001
   0.47004   0.38805   0.36134   0.00001
   0.47569   0.38805   1.79866   0.00001
   0.47769   0.38803   4.95971   0.00001
   0.44054   0.38806   0.23665   0.00001
   0.49583   0.38803   0.16357   0.00001
   0.47564   0.38803   0.47787   0.00001
   0.49471   0.38803   0.52091   0.00001
   0.48923   0.38802   1.58595   0.00001
   0.47116   0.38803   0.46191   0.00001
