   241.995    241.95    0.0023      0.04
   295.223     295.2    0.0018      0.02
   351.932    351.94    0.0018      0.01
    609.32    609.37     0.005      0.02
    768.36    768.42     0.005      0.07
    785.96    786.01      0.08      0.15
   934.056    934.42     0.006      0.16
   1120.29   1120.41     0.006      0.04
   1238.12   1238.32     0.007      0.09
    1377.7   1377.56     0.008       0.1
   1509.21   1509.19      0.01      0.18
   1729.59   1729.36     0.011      0.12
   1764.49   1764.56      0.01      0.05
   1847.43   1847.47     0.013      0.19
   2204.06   2204.18     0.022      0.14
