    355.05      241.84        0.81       14.65        0.04        0.03      914.79
    862.04      295.20        0.80       21.43        0.02        0.02     2221.07
   1503.31      351.94        0.81       25.21        0.01        0.01     3873.28
   1196.19      609.35        0.90       21.90        0.02        0.01     3082.00
    118.09      768.51        0.92        7.61        0.07        0.05      304.27
     37.16      785.56        1.56        5.67        0.27        0.28       95.74
     66.54      934.04        0.96        5.99        0.10        0.08      171.45
    268.51     1120.37        1.01       10.61        0.04        0.03      691.81
    105.89     1238.20        1.00        6.95        0.07        0.05      272.82
     85.75     1377.65        1.25        6.84        0.11        0.09      220.94
     35.41     1509.11        1.12        4.67        0.19        0.18       91.23
     59.55     1729.18        1.09        5.45        0.12        0.13      153.43
    262.86     1764.38        1.31       10.90        0.06        0.05      677.25
     34.20     1847.37        1.12        4.44        0.16        0.17       88.12
     57.04     2204.05        1.44        6.76        0.19        0.16      146.97
