    411.61      241.91        0.76       15.44        0.03        0.03     1060.15
    953.33      295.20        0.73       22.12        0.02        0.02     2455.44
   1761.46      351.93        0.76       27.26        0.01        0.01     4536.88
   1325.35      609.38        0.84       23.12        0.02        0.01     3413.62
    129.10      768.52        0.94        7.77        0.06        0.05      332.52
     31.70      786.22        1.12        4.85        0.20        0.17       81.65
     75.46      934.05        0.88        6.31        0.09        0.06      194.35
    314.19     1120.34        0.98       11.58        0.04        0.03      809.24
    120.73     1238.12        0.88        7.27        0.06        0.05      310.95
     98.59     1377.76        1.07        7.45        0.09        0.08      253.94
     33.10     1509.26        1.30        4.88        0.22        0.18       85.24
     68.84     1729.44        1.10        5.75        0.10        0.09      177.30
    308.14     1764.37        1.23       11.55        0.05        0.04      793.66
     47.76     1847.35        1.20        5.13        0.15        0.12      123.01
     65.08     2203.93        1.28        5.98        0.14        0.09      167.63
