    439.07      241.92        0.74       15.50        0.03        0.03     1130.88
    997.30      295.17        0.75       23.39        0.02        0.02     2568.68
   1771.49      351.91        0.75       27.29        0.01        0.01     4562.73
   1411.35      609.37        0.85       23.79        0.01        0.01     3635.14
    132.06      768.49        0.87        8.14        0.06        0.05      340.14
     39.44      785.82        0.94        4.87        0.14        0.11      101.59
     80.48      934.23        0.89        6.35        0.08        0.06      207.30
    345.30     1120.28        0.98       11.99        0.04        0.03      889.38
    112.85     1238.13        1.04        7.37        0.07        0.06      290.65
     93.62     1377.61        1.35        7.59        0.12        0.10      241.14
     36.47     1509.24        1.02        4.64        0.15        0.12       93.92
     74.88     1729.51        1.25        6.06        0.11        0.10      192.88
    304.60     1764.43        1.17       11.50        0.05        0.03      784.55
     48.09     1847.25        1.33        5.13        0.16        0.15      123.86
     72.37     2203.71        1.29        6.07        0.12        0.10      186.39
