    439.05      241.93        0.74       15.50        0.03        0.03     1130.88
    997.27      295.18        0.75       23.39        0.02        0.02     2568.68
   1771.44      351.91        0.75       27.28        0.01        0.01     4562.73
   1411.32      609.36        0.85       23.79        0.01        0.01     3635.16
    132.06      768.48        0.87        8.14        0.06        0.05      340.14
     39.44      785.81        0.94        4.87        0.14        0.11      101.59
     80.48      934.22        0.89        6.35        0.08        0.06      207.30
    345.29     1120.27        0.98       11.99        0.04        0.03      889.38
    113.74     1238.12        1.05        7.35        0.07        0.06      292.96
     93.62     1377.58        1.35        7.59        0.12        0.10      241.14
     36.46     1509.21        1.02        4.64        0.15        0.12       93.92
     74.90     1729.47        1.25        6.04        0.11        0.10      192.91
    304.59     1764.39        1.17       11.50        0.05        0.03      784.54
     48.09     1847.21        1.33        5.12        0.16        0.15      123.86
     72.36     2203.66        1.29        6.07        0.12        0.10      186.39
