    462.20      241.97        0.75       16.29        0.03        0.03     1190.52
   1035.68      295.16        0.72       23.74        0.02        0.02     2667.66
   1909.10      351.93        0.77       28.28        0.01        0.01     4917.38
   1548.44      609.35        0.85       25.00        0.01        0.01     3988.42
    131.20      768.49        0.94        8.13        0.06        0.05      337.93
 -16043.58      838.48        0.60       27.15        1.41        1.41   -41324.43
     83.62      934.10        0.85        6.45        0.07        0.06      215.38
    350.87     1120.33        1.03       12.25        0.04        0.03      903.75
    125.47     1238.03        1.00        7.67        0.07        0.06      323.19
    104.97     1377.67        1.05        7.58        0.08        0.07      270.37
     37.52     1509.12        0.96        4.66        0.14        0.11       96.64
     16.68     1661.78        1.13        3.66        0.28        0.29       42.97
     74.04     1729.48        1.31        6.16        0.13        0.11      190.70
    331.96     1764.40        1.22       11.80        0.05        0.03      855.04
     51.56     1847.11        1.05        4.97        0.11        0.09      132.80
     12.33     2119.03        0.62        2.99        0.21        0.15       31.77
     78.02     2203.97        1.23        6.26        0.12        0.08      200.95
