   241.995    241.96    0.0023      0.04
   295.223     295.2    0.0018      0.02
   351.932    351.94    0.0018      0.01
    609.32    609.39     0.005      0.02
    768.36    768.52     0.005      0.07
    785.96    785.91      0.08      0.21
   934.056    933.96     0.006       0.1
   1120.29   1120.32     0.006      0.04
   1238.12   1238.19     0.007      0.07
    1377.7   1377.42     0.008      0.08
   1509.21   1508.74      0.01      0.21
   1729.59   1729.29     0.011      0.11
   1764.49   1764.34      0.01      0.06
   1847.43   1847.29     0.013      0.12
   2204.06   2204.22     0.022      0.15
