    426.59      241.97        0.73       15.45        0.03        0.03     1098.80
   1013.66      295.18        0.77       23.83        0.02        0.02     2610.95
   1799.61      351.95        0.77       27.38        0.01        0.01     4635.37
   1444.67      609.36        0.86       24.10        0.01        0.01     3721.11
    140.13      768.55        0.94        8.29        0.06        0.05      360.94
     29.11      785.82        0.85        4.33        0.15        0.09       74.98
     75.58      934.18        0.97        6.23        0.09        0.06      194.67
    327.21     1120.41        0.96       11.69        0.04        0.03      842.80
    124.94     1238.22        1.03        7.63        0.07        0.05      321.82
    101.45     1377.63        1.13        7.34        0.09        0.07      261.32
     45.63     1509.32        1.24        5.16        0.16        0.12      117.54
     76.07     1729.33        1.30        6.30        0.12        0.10      195.94
    287.13     1764.52        1.18       11.10        0.05        0.04      739.58
     42.96     1847.25        1.07        4.78        0.13        0.10      110.65
     16.95     2118.59        1.19        4.12        0.34        0.23       43.65
     72.73     2203.99        1.37        6.28        0.13        0.11      187.34
      0.00        0.00        0.00        0.00        0.00        0.00        0.00
