   241.995       242    0.0023      0.05
   295.223    295.21    0.0018      0.03
   351.932    351.89    0.0018      0.02
    510.77    510.78       0.1      0.17
    609.32    609.39     0.005      0.02
    768.36    768.58     0.005      0.11
    785.96    786.22      0.08      0.39
    915.75    911.59      0.13      0.15
   934.056    934.08     0.006      0.19
   1120.29   1120.31     0.006      0.04
   1238.12   1238.26     0.007      0.08
    1377.7   1377.47     0.008      0.12
   1460.82   1460.89     0.005      0.02
   1509.21   1509.26      0.01      0.15
   1661.27   1661.48     0.016      0.22
   1729.59   1729.57     0.011      0.09
   1764.49   1764.58      0.01      0.04
   1847.43   1847.49     0.013      0.13
   2109.98   2103.72      0.08      0.39
      2120   2118.69       0.1      0.29
   2204.06   2204.31     0.022      0.08
    2447.7   2447.52      0.03      0.17
   2614.51   2614.48      0.01      0.05
