   241.995    241.92    0.0023      0.03
   295.223    295.18    0.0018      0.02
   351.932    351.94    0.0018      0.01
    609.32     609.4     0.005      0.01
    768.36    768.44     0.005      0.06
    785.96    786.28      0.08      0.13
   934.056    934.12     0.006      0.09
   1120.29   1120.33     0.006      0.04
   1238.12   1238.23     0.007      0.06
    1377.7   1377.64     0.008      0.08
   1509.21   1509.51      0.01      0.14
   1661.27    1660.6     0.016      0.29
   1729.59   1729.24     0.011       0.1
   1764.49   1764.46      0.01      0.05
   1847.43   1847.75     0.013      0.19
   2204.06   2203.84     0.022       0.1
