    453.82      242.01        0.74       28.52        0.00        0.05     1168.14
   1080.97      294.98        0.71       31.92        0.02        0.02     2782.39
   1981.15      351.73        0.72       33.60        0.01        0.01     5099.45
    197.37      510.93        1.36       21.16        0.16        0.15      508.03
   1779.34      609.26        0.81       29.58        0.01        0.01     4580.00
    191.68      768.43        1.03       15.80        0.10        0.08      493.39
     57.53      785.80        1.22       38.64        0.39        1.06      148.07
     80.90      911.09        0.89       10.88        0.14        0.11      208.24
    114.60      934.23        1.00       13.52        0.13        0.13      294.98
    496.00     1120.37        0.98       17.23        0.04        0.03     1276.70
    193.48     1238.35        1.02       12.80        0.08        0.07      498.00
    149.78     1377.91        0.92       11.26        0.07        0.08      385.53
   1627.31     1460.93        1.13       26.30        0.02        0.02     4188.67
     70.34     1509.11        1.13        8.05        0.14        0.15      181.06
     35.67     1661.74        1.08        5.49        0.21        0.16       91.80
    117.93     1729.62        1.14        8.05        0.09        0.07      303.54
    580.52     1764.62        1.23       15.96        0.04        0.03     1494.26
     83.05     1847.38        1.32        6.83        0.12        0.11      213.77
     36.19     2102.84        1.46        5.53        0.26        0.20       93.16
     47.53     2118.80        1.33        5.38        0.17        0.13      122.33
    170.47     2204.13        1.33        8.92        0.08        0.06      438.78
     51.22     2448.11        1.50        5.58        0.20        0.15      131.85
    383.05     2614.71        1.52       14.19        0.06        0.05      985.96
