    465.92      242.22        0.80       29.59        0.00        0.05     1199.40
   1155.80      295.15        0.66       32.29        0.02        0.02     2975.36
   2070.30      351.90        0.71       33.87        0.01        0.01     5329.55
    248.12      510.79        1.51       22.69        0.16        0.13      638.74
   1823.44      609.36        0.80       29.98        0.01        0.01     4694.06
    207.18      768.46        0.91       15.06        0.08        0.07      533.35
     56.85      785.67        1.13       14.92        0.00        0.26      146.34
     76.85      911.43        0.70        9.80        0.11        0.09      197.85
    119.54      934.19        0.69       11.13        0.07        0.07      307.74
    515.72     1120.41        0.98       17.54        0.04        0.03     1327.61
    195.79     1238.26        0.93       12.38        0.07        0.06      504.02
    167.88     1377.84        1.09       12.09        0.09        0.08      432.18
   1703.52     1460.85        1.08       26.71        0.02        0.01     4385.34
     74.38     1509.51        1.14        8.25        0.15        0.12      191.46
     45.49     1661.16        1.29        6.61        0.22        0.19      117.11
    137.04     1729.57        1.10        8.28        0.07        0.06      352.78
    613.90     1764.56        1.15       16.42        0.03        0.03     1580.35
     92.30     1847.71        1.45        7.25        0.00        0.10      237.60
     48.14     2103.03        1.66        6.31        0.23        0.24      123.93
     37.67     2118.51        1.03        4.88        0.16        0.11       96.97
    191.57     2204.00        1.35        9.55        0.07        0.06      493.16
     48.80     2447.81        1.25        5.18        0.15        0.12      125.62
    400.21     2614.53        1.39       13.31        0.05        0.04     1030.26
