   241.995    241.93    0.0023      0.03
   295.223    295.19    0.0018      0.02
   351.932    351.93    0.0018      0.01
    609.32    609.37     0.005      0.01
    768.36    768.27     0.005      0.07
    785.96    786.14      0.08      0.16
   934.056     934.4     0.006      0.08
   1120.29   1120.38     0.006      0.04
   1238.12   1238.14     0.007      0.07
    1377.7   1377.63     0.008      0.08
   1509.21   1509.23      0.01      0.18
   1661.27   1661.72     0.016      0.18
   1729.59   1729.47     0.011      0.11
   1764.49   1764.46      0.01      0.05
   1847.43   1847.37     0.013      0.17
      2120   2118.03       0.1      0.22
   2204.06   2204.06     0.022      0.14
