    396.21      242.01        0.81       15.31        0.03        0.03     1020.85
    953.28      295.16        0.81       22.42        0.02        0.02     2456.19
   1648.74      351.93        0.79       26.37        0.01        0.01     4248.07
   1340.80      609.37        0.90       23.27        0.02        0.01     3454.67
    106.90      768.30        1.02        7.60        0.08        0.06      275.44
     23.09      785.87        0.63        3.87        0.16        0.11       59.50
     64.16      934.19        1.12        5.90        0.12        0.10      165.32
    304.36     1120.32        1.06       11.31        0.04        0.03      784.19
    112.08     1238.19        1.06        7.25        0.07        0.06      288.77
     77.28     1377.64        1.21        6.54        0.12        0.09      199.10
     46.00     1508.69        1.26        5.10        0.16        0.14      118.53
     63.07     1729.37        1.04        5.40        0.10        0.09      162.50
    294.80     1764.42        1.29       12.34        0.06        0.05      759.57
     38.04     1847.54        0.94        4.40        0.12        0.10       98.01
     73.29     2204.05        1.26        6.46        0.13        0.10      188.84
