   241.995    242.03    0.0023      0.04
   295.223    295.17    0.0018      0.02
   351.932    351.93    0.0018      0.01
    510.77    511.13       0.1      0.17
    609.32    609.39     0.005      0.02
    768.36    768.48     0.005      0.08
    785.96    785.93      0.08      0.26
    915.75    911.39      0.13      0.16
   934.056    934.26     0.006      0.12
   1120.29   1120.46     0.006      0.04
   1238.12   1238.23     0.007      0.06
    1377.7   1377.78     0.008      0.08
   1460.82   1460.89     0.005      0.02
   1509.21   1509.43      0.01      0.14
   1661.27   1661.51     0.016      0.21
   1729.59   1729.59     0.011      0.09
   1764.49   1764.55      0.01      0.03
   1847.43   1847.33     0.013      0.13
   2109.98   2102.81      0.08      0.24
      2120   2118.72       0.1       0.2
   2204.06   2204.06     0.022      0.07
    2447.7   2447.79      0.03      0.17
   2614.51   2614.59      0.01      0.06
