    424.95      241.99        0.77       15.60        0.03        0.03     1094.90
   1012.47      295.19        0.79       23.61        0.02        0.02     2608.68
   1755.27      351.93        0.81       27.24        0.01        0.01     4522.54
   1390.17      609.36        0.89       23.65        0.02        0.01     3581.84
    139.96      768.39        0.93        8.14        0.06        0.05      360.60
     32.24      786.20        1.16        5.74        0.23        0.26       83.08
     68.29      934.00        0.98        6.01        0.10        0.09      175.96
    304.82     1120.36        1.03       11.33        0.04        0.04      785.38
    101.08     1238.14        0.98        6.91        0.07        0.05      260.44
    102.30     1377.70        1.05        7.09        0.08        0.05      263.58
     40.08     1508.79        1.48        5.08        0.21        0.17      103.27
     67.07     1729.49        1.05        5.62        0.10        0.08      172.80
    300.40     1764.46        1.24       11.57        0.05        0.04      773.99
     49.64     1847.24        1.08        4.99        0.13        0.10      127.90
     67.63     2204.02        1.11        5.67        0.10        0.07      174.24
