    320.78      241.96        0.76       13.66        0.04        0.03      826.60
    743.08      295.15        0.81       21.06        0.03        0.02     1914.83
   1361.38      351.94        0.83       24.07        0.02        0.01     3508.11
   1037.94      609.35        0.92       20.58        0.02        0.01     2674.63
     92.26      768.36        1.05        6.63        0.08        0.07      237.76
     33.54      785.96        1.92        6.98        0.40        0.58       86.43
     50.30      934.13        0.97        5.26        0.11        0.09      129.62
    254.16     1120.32        1.03       10.28        0.04        0.03      654.94
     86.70     1238.07        0.97        6.26        0.08        0.06      223.42
     70.59     1377.70        1.14        5.89        0.11        0.08      181.91
     37.12     1508.94        1.37        4.83        0.21        0.15       95.66
     54.86     1729.26        1.24        5.52        0.14        0.12      141.37
    237.32     1764.39        1.28       10.15        0.06        0.04      611.53
     35.51     1847.38        1.05        4.19        0.14        0.11       91.50
     62.00     2203.92        1.23        6.14        0.14        0.12      159.76
