   241.995    241.92    0.0023      0.03
   295.223    295.15    0.0018      0.02
   351.932    351.93    0.0018      0.02
    609.32    609.38     0.005      0.02
    768.36    768.56     0.005      0.08
    785.96    785.95      0.08      0.21
   934.056    934.13     0.006       0.1
   1120.29    1120.3     0.006      0.04
   1238.12   1238.32     0.007      0.09
    1377.7   1377.75     0.008      0.12
   1509.21   1508.92      0.01      0.17
   1729.59   1729.36     0.011      0.12
   1764.49   1764.43      0.01      0.06
   1847.43   1847.13     0.013      0.21
   2204.06   2204.12     0.022      0.14
