   241.995    241.92    0.0023      0.03
   295.223    295.19    0.0018      0.02
   351.932    351.98    0.0018      0.01
    609.32    609.41     0.005      0.02
    768.36    768.46     0.005      0.09
    785.96    785.78      0.08      0.18
   934.056    934.07     0.006       0.1
   1120.29   1120.28     0.006      0.04
   1238.12   1238.15     0.007      0.07
    1377.7    1377.6     0.008      0.09
   1509.21   1509.08      0.01      0.15
   1729.59   1729.42     0.011      0.13
   1764.49   1764.47      0.01      0.06
   1847.43   1847.13     0.013      0.21
   2204.06   2204.06     0.022      0.14
