    402.07      241.96        0.71       15.09        0.03        0.03     1035.69
   1004.80      295.24        0.76       24.05        0.02        0.02     2588.28
   1754.68      351.98        0.76       27.03        0.01        0.01     4519.90
   1380.22      609.40        0.86       23.58        0.02        0.01     3555.33
    116.31      768.46        0.95        7.63        0.07        0.06      299.60
     44.31      786.05        1.00        5.20        0.13        0.12      114.13
     78.04      934.07        1.06        6.48        0.10        0.10      201.03
    329.42     1120.28        0.98       11.69        0.04        0.03      848.56
    109.94     1238.13        0.91        7.06        0.06        0.05      283.21
     97.33     1377.69        1.06        6.96        0.08        0.06      250.72
     40.97     1509.15        1.39        5.18        0.20        0.18      105.52
     79.31     1729.42        1.24        6.15        0.11        0.08      204.28
    308.17     1764.47        1.16       11.51        0.05        0.03      793.81
     33.02     1847.05        1.06        4.27        0.16        0.12       85.07
     79.03     2203.89        1.20        6.15        0.10        0.09      203.58
