   241.995    241.94    0.0023      0.04
   295.223    295.15    0.0018      0.02
   351.932    351.92    0.0018      0.01
    510.77    511.42       0.1      0.13
    609.32    609.37     0.005      0.01
    768.36    768.52     0.005      0.08
    785.96    786.28      0.08      0.25
    915.75    911.56      0.13      0.17
   934.056    934.34     0.006      0.08
   1120.29   1120.45     0.006      0.04
   1238.12   1238.22     0.007      0.06
    1377.7   1377.52     0.008      0.08
   1460.82   1460.89     0.005      0.02
   1509.21   1509.45      0.01       0.1
   1661.27   1661.36     0.016      0.16
   1729.59    1729.5     0.011      0.07
   1764.49   1764.53      0.01      0.04
   1847.43    1847.3     0.013      0.11
   2109.98   2103.19      0.08      0.27
      2120   2118.51       0.1      0.16
   2204.06   2203.89     0.022      0.07
    2447.7   2447.56      0.03      0.16
   2614.51   2614.46      0.01      0.06
