   241.995    241.97    0.0023      0.03
   295.223    295.18    0.0018      0.02
   351.932    351.92    0.0018      0.01
    609.32    609.37     0.005      0.02
    768.36    768.45     0.005      0.08
    785.96    785.54      0.08      0.26
   934.056    934.24     0.006       0.1
   1120.29    1120.3     0.006      0.05
   1238.12   1238.29     0.007      0.09
    1377.7    1377.6     0.008      0.11
   1509.21   1509.39      0.01      0.17
   1729.59   1729.51     0.011      0.12
   1764.49   1764.48      0.01      0.06
   1847.43   1847.11     0.013      0.16
   2204.06   2204.07     0.022      0.13
