   241.995    241.87    0.0023      0.04
   295.223    295.14    0.0018      0.02
   351.932    351.89    0.0018      0.01
    510.77    511.85       0.1         0
    609.32    609.38     0.005      0.01
    768.36     768.3     0.005      0.08
    785.96    785.53      0.08      0.35
    915.75     911.2      0.13      0.18
   934.056    934.23     0.006      0.11
   1120.29   1120.37     0.006      0.04
   1238.12   1238.26     0.007      0.08
    1377.7   1377.85     0.008      0.09
   1460.82    1460.9     0.005      0.02
   1509.21   1509.16      0.01      0.13
   1661.27   1661.32     0.016      0.24
   1729.59   1729.52     0.011      0.09
   1764.49   1764.63      0.01      0.03
   1847.43   1847.47     0.013         0
   2109.98   2102.71      0.08      0.39
      2120    2118.8       0.1       0.2
   2204.06   2204.17     0.022      0.07
    2447.7   2447.82      0.03      0.18
   2614.51   2614.59      0.01      0.06
