    337.49      241.91        0.87       14.55        0.04        0.04      869.69
    767.06      295.14        0.80       20.86        0.02        0.02     1976.65
   1380.05      351.94        0.85       24.27        0.02        0.01     3556.27
   1107.99      609.36        0.93       21.25        0.02        0.02     2855.18
    103.64      768.52        1.06        7.03        0.08        0.06      267.07
     19.78      786.19        1.46        4.94        0.47        0.40       50.96
     65.25      934.09        1.12        5.89        0.11        0.09      168.15
    270.64     1120.36        1.08       10.63        0.04        0.04      697.41
     89.20     1238.22        1.07        6.55        0.09        0.07      229.86
     80.43     1377.75        1.19        6.37        0.11        0.08      207.25
     33.92     1509.37        1.64        5.08        0.28        0.24       87.41
     58.67     1729.42        1.19        5.44        0.12        0.09      151.19
    263.31     1764.54        1.30       10.74        0.06        0.04      678.52
     35.63     1847.52        1.22        4.32        0.17        0.13       91.82
     50.37     2203.77        1.30        5.45        0.21        0.19      129.80
