    323.39      241.98        0.79       14.01        0.04        0.03      833.19
    790.04      295.17        0.81       20.95        0.02        0.02     2035.48
   1415.06      351.96        0.82       24.42        0.01        0.01     3645.81
   1104.48      609.40        0.89       21.14        0.02        0.01     2845.63
    106.64      768.44        0.92        7.14        0.07        0.05      274.75
     30.77      785.92        1.08        4.52        0.18        0.16       79.27
     49.60      934.10        0.91        5.34        0.11        0.10      127.78
    258.63     1120.41        1.05       10.45        0.05        0.04      666.35
     89.86     1238.18        0.98        6.45        0.08        0.06      231.52
     74.28     1377.64        1.01        6.17        0.09        0.08      191.37
     29.57     1509.48        1.20        4.30        0.22        0.15       76.18
     49.53     1729.38        0.99        4.97        0.11        0.09      127.62
    239.64     1764.51        1.25       10.72        0.06        0.05      617.42
     26.23     1847.31        1.17        3.92        0.20        0.16       67.57
     56.52     2204.06        1.23        6.14        0.15        0.13      145.63
