   241.995     241.9    0.0023      0.04
   295.223    295.26    0.0018      0.02
   351.932    351.99    0.0018      0.02
    609.32    609.42     0.005      0.02
    768.36    768.53     0.005      0.06
    785.96    785.99      0.08      0.16
   934.056    934.12     0.006       0.1
   1120.29   1120.23     0.006      0.04
   1238.12   1238.27     0.007      0.08
    1377.7   1377.54     0.008       0.1
   1509.21   1509.01      0.01      0.14
   1729.59   1729.31     0.011      0.13
   1764.49   1764.57      0.01      0.07
   1847.43   1847.06     0.013      0.15
   2204.06   2204.02     0.022      0.15
