    412.31      242.01        0.64       14.84        0.03        0.02     1062.57
    990.31      295.29        0.73       23.07        0.02        0.02     2552.12
   1755.49      351.98        0.75       27.02        0.01        0.01     4524.06
   1367.56      609.26        0.82       23.44        0.01        0.01     3524.34
    124.33      768.28        0.93        7.68        0.06        0.05      320.41
     36.59      785.62        0.74        4.51        0.10        0.08       94.30
     61.68      933.67        0.89        6.04        0.10        0.07      158.95
    345.75     1119.91        0.98       11.95        0.04        0.03      891.04
    115.03     1237.75        0.96        7.23        0.07        0.05      296.44
     98.87     1377.04        1.18        7.09        0.10        0.07      254.79
     35.07     1508.51        0.89        4.54        0.12        0.15       90.38
     14.97     1660.23        0.69        3.06        0.16        0.19       38.58
     76.66     1728.71        1.22        6.17        0.11        0.09      197.57
    280.94     1763.53        1.13       10.95        0.05        0.04      724.02
     31.08     1846.48        1.02        4.17        0.16        0.14       80.09
     25.93     2118.82        2.68        6.18        0.00        0.51       66.82
     71.06     2203.01        1.35        6.14        0.13        0.09      183.14
     13.16     2446.40        0.50        3.13        0.24        0.20       33.92
