   241.995    241.88    0.0023      0.03
   295.223     295.2    0.0018      0.02
   351.932    351.97    0.0018      0.01
    609.32    609.36     0.005      0.02
    768.36    768.45     0.005      0.06
    785.96    785.82      0.08      0.13
   934.056    934.31     0.006       0.1
   1120.29    1120.3     0.006      0.04
   1238.12   1238.25     0.007      0.08
    1377.7   1377.58     0.008       0.1
   1509.21   1509.32      0.01      0.15
   1661.27   1660.87     0.016      0.29
   1729.59   1729.54     0.011      0.12
   1764.49   1764.39      0.01      0.05
   1847.43   1847.18     0.013       0.2
   2204.06   2203.89     0.022      0.13
