   241.995    241.87    0.0023      0.04
   295.223    295.15    0.0018      0.03
   351.932    351.94    0.0018      0.02
    609.32    609.39     0.005      0.02
    768.36    768.52     0.005      0.07
    785.96    786.04      0.08       0.3
   934.056    934.44     0.006      0.13
   1120.29   1120.41     0.006      0.05
   1238.12   1238.13     0.007      0.09
    1377.7   1377.59     0.008      0.11
   1509.21   1509.11      0.01       0.2
   1729.59   1729.58     0.011      0.13
   1764.49   1764.52      0.01      0.06
   1847.43   1847.32     0.013      0.11
   2204.06   2204.22     0.022      0.15
