   241.995    241.93    0.0023      0.03
   295.223    295.17    0.0018      0.02
   351.932    351.96    0.0018      0.01
    609.32    609.43     0.005      0.02
    768.36    768.47     0.005      0.07
    785.96    785.96      0.08      0.16
   934.056    934.26     0.006       0.1
   1120.29   1120.46     0.006      0.04
   1238.12   1238.33     0.007      0.07
    1377.7    1377.7     0.008      0.09
   1509.21   1509.19      0.01      0.26
   1729.59   1729.58     0.011      0.11
   1764.49   1764.66      0.01      0.06
   1847.43   1847.83     0.013      0.17
   2204.06    2204.1     0.022      0.16
