   241.995    241.89    0.0023      0.05
   295.223    295.15    0.0018      0.03
   351.932    351.92    0.0018      0.02
    609.32    609.36     0.005      0.02
    768.36     768.5     0.005      0.07
    785.96    785.98      0.08      0.14
   934.056    934.09     0.006       0.1
   1120.29   1120.35     0.006      0.05
   1238.12   1238.02     0.007      0.08
    1377.7   1377.64     0.008      0.11
   1509.21   1509.39      0.01      0.23
   1729.59   1729.15     0.011      0.27
   1764.49   1764.36      0.01      0.07
   1847.43   1847.46     0.013      0.17
   2204.06   2203.65     0.022      0.17
