   241.995    241.94    0.0023      0.04
   295.223    295.14    0.0018      0.02
   351.932    351.91    0.0018      0.01
    609.32    609.36     0.005      0.02
    768.36    768.39     0.005      0.06
    785.96    785.68      0.08      0.23
   934.056    934.04     0.006       0.1
   1120.29   1120.31     0.006      0.04
   1238.12   1238.29     0.007      0.07
    1377.7   1377.61     0.008       0.1
   1509.21   1509.49      0.01      0.16
   1729.59   1729.43     0.011       0.1
   1764.49   1764.49      0.01      0.07
   1847.43   1847.41     0.013      0.18
   2204.06    2203.8     0.022      0.16
