    434.92      242.00        0.63       24.03        0.04        0.03     1119.76
   1033.85      295.18        0.70       32.46        0.02        0.02     2661.78
   1785.14      351.93        0.73       32.35        0.01        0.01     4596.06
    188.63      510.93        1.26       21.94        0.17        0.18      485.66
   1562.65      609.38        0.80       28.02        0.02        0.01     4023.25
    145.87      768.25        0.83       13.93        0.09        0.09      375.56
     31.31      785.92        0.75       10.18        0.31        0.20       80.61
     81.45      911.21        1.03       11.60        0.18        0.14      209.70
     88.39      934.72        0.96       12.11        0.15        0.14      227.57
    486.88     1120.32        1.00       17.06        0.04        0.03     1253.54
    171.10     1238.28        1.02       12.45        0.08        0.08      440.51
    134.63     1377.80        1.01       11.28        0.10        0.08      346.62
   1682.43     1460.84        1.13       26.62        0.02        0.01     4331.62
     77.16     1509.36        1.01        7.40        0.11        0.09      198.65
     42.32     1660.98        1.55        7.00        0.28        0.25      108.95
    107.44     1729.63        1.18        7.58        0.09        0.07      276.61
    549.54     1764.53        1.27       15.35        0.04        0.03     1414.85
     77.09     1847.56        1.17        6.60        0.12        0.09      198.47
     29.50     2102.50        1.61        5.34        0.34        0.25       75.94
     41.56     2118.29        1.22        5.12        0.17        0.16      107.00
    167.22     2204.02        1.27        8.74        0.07        0.05      430.52
  -1534.18     2466.77        0.78        9.76        1.41        1.41    -3949.93
    397.21     2614.39        1.50       14.23        0.06        0.05     1022.67
