   241.995    241.95    0.0023      0.03
   295.223    295.23    0.0018      0.02
   351.932    351.98    0.0018      0.01
    609.32     609.4     0.005      0.02
    768.36    768.45     0.005      0.07
    785.96    786.04      0.08      0.13
   934.056    934.07     0.006       0.1
   1120.29   1120.27     0.006      0.04
   1238.12   1238.13     0.007      0.06
    1377.7   1377.69     0.008      0.08
   1509.21   1509.15      0.01       0.2
   1729.59   1729.42     0.011      0.11
   1764.49   1764.47      0.01      0.05
   1847.43   1847.05     0.013      0.16
   2204.06   2203.89     0.022       0.1
