   241.995    242.01    0.0023      0.03
   295.223    295.29    0.0018      0.02
   351.932    351.98    0.0018      0.01
    609.32    609.26     0.005      0.01
    768.36    768.28     0.005      0.06
    785.96    785.62      0.08       0.1
   934.056    933.67     0.006       0.1
   1120.29   1119.91     0.006      0.04
   1238.12   1237.75     0.007      0.07
    1377.7   1377.04     0.008       0.1
   1509.21   1508.51      0.01      0.12
   1661.27   1660.23     0.016      0.16
   1729.59   1728.71     0.011      0.11
   1764.49   1763.53      0.01      0.05
   1847.43   1846.48     0.013      0.16
      2120   2118.82       0.1         0
   2204.06   2203.01     0.022      0.13
