    345.87      241.97        0.73       14.13        0.03        0.03      891.09
    792.05      295.18        0.81       21.36        0.02        0.02     2040.58
   1476.96      351.92        0.81       24.79        0.01        0.01     3805.14
   1154.73      609.37        0.89       21.51        0.02        0.01     2974.98
     96.53      768.45        1.02        7.01        0.08        0.07      248.69
     26.95      785.54        1.11        4.84        0.26        0.32       69.44
     73.50      934.24        1.12        6.17        0.10        0.09      189.36
    291.08     1120.30        1.12       11.08        0.05        0.03      749.92
     93.56     1238.29        1.08        6.74        0.09        0.06      241.05
     84.99     1377.60        1.24        6.67        0.11        0.08      218.97
     39.45     1509.39        1.24        4.80        0.17        0.14      101.63
     58.87     1729.51        1.16        5.41        0.12        0.10      151.66
    237.34     1764.48        1.29       10.43        0.06        0.05      611.47
     33.12     1847.11        1.13        4.18        0.16        0.11       85.33
     54.23     2204.07        1.19        5.47        0.13        0.11      139.72
