    601.68      241.95        0.69       28.53        0.04        0.03     1548.49
   1378.61      295.18        0.67       33.59        0.02        0.02     3548.01
   2442.66      351.91        0.71       36.10        0.01        0.01     6286.47
    249.31      510.98        1.62       24.05        0.17        0.18      641.63
   2026.93      609.37        0.77       31.03        0.01        0.01     5216.54
    220.17      768.43        0.88       15.10        0.07        0.06      566.63
     52.92      785.61        0.61       10.68        0.14        0.13      136.20
     87.53      911.35        0.91       12.42        0.14        0.14      225.28
    119.24      934.15        0.92       13.66        0.12        0.13      306.89
    601.77     1120.34        0.97       18.69        0.03        0.03     1548.73
    259.85     1238.18        1.07       13.55        0.06        0.05      668.76
    171.99     1377.59        1.03       12.12        0.08        0.07      442.64
   1674.52     1460.85        1.09       26.60        0.02        0.01     4309.58
    101.71     1509.16        1.23        8.92        0.12        0.11      261.77
     55.87     1661.34        1.26        6.42        0.16        0.15      143.78
    144.85     1729.44        1.18        9.32        0.09        0.07      372.79
    668.07     1764.46        1.15       16.90        0.03        0.02     1719.36
    104.34     1847.35        1.09        7.78        0.09        0.08      268.52
     47.03     2103.56        1.75        6.32        0.27        0.20      121.04
     53.46     2118.54        1.33        5.95        0.17        0.16      137.59
    208.30     2204.05        1.33        9.85        0.07        0.05      536.09
     44.77     2447.85        1.18        4.97        0.15        0.12      115.23
    396.81     2614.46        1.49       13.90        0.06        0.05     1021.23
