    384.18      241.95        0.83       15.15        0.04        0.03      989.89
    970.55      295.19        0.83       22.58        0.02        0.02     2500.72
   1608.26      351.92        0.83       26.05        0.01        0.01     4143.88
   1259.36      609.39        0.90       22.62        0.02        0.01     3244.88
    114.91      768.48        1.00        7.40        0.07        0.07      296.09
     38.38      786.02        0.90        4.82        0.13        0.10       98.89
     74.94      933.98        1.00        6.24        0.09        0.08      193.09
    302.16     1120.35        1.03       11.25        0.04        0.03      778.55
    113.48     1238.22        1.04        7.30        0.08        0.06      292.40
     71.04     1377.80        1.13        6.48        0.12        0.09      183.03
     25.69     1509.10        1.02        4.15        0.20        0.16       66.21
     59.40     1729.31        1.25        5.47        0.13        0.09      153.05
    254.08     1764.43        1.22       10.54        0.05        0.04      654.66
     31.20     1847.23        1.15        4.09        0.25        0.22       80.40
     59.51     2204.15        1.14        5.64        0.12        0.10      153.33
