   241.995    241.93    0.0023      0.04
   295.223     295.2    0.0018      0.02
   351.932    351.93    0.0018      0.01
    510.77    511.08       0.1      0.16
    609.32    609.39     0.005      0.02
    768.36    768.63     0.005      0.07
    785.96    785.72      0.08      0.49
    915.75    911.34      0.13      0.21
   934.056    934.24     0.006      0.15
   1120.29   1120.48     0.006      0.04
   1238.12   1238.18     0.007      0.08
    1377.7   1377.74     0.008      0.08
   1460.82   1460.94     0.005      0.02
   1509.21   1509.66      0.01      0.11
   1661.27   1661.46     0.016      0.26
   1729.59   1729.66     0.011      0.08
   1764.49   1764.58      0.01      0.04
   1847.43   1847.54     0.013      0.11
   2109.98   2103.58      0.08      0.18
      2120   2118.58       0.1      0.19
   2204.06   2204.19     0.022      0.08
    2447.7   2447.78      0.03      0.13
   2614.51   2614.49      0.01      0.07
