   241.995    241.92    0.0023      0.04
   295.223    295.23    0.0018      0.02
   351.932    351.97    0.0018      0.01
    609.32    609.38     0.005      0.02
    768.36    768.46     0.005      0.07
    785.96    785.92      0.08      0.09
   934.056    934.19     0.006      0.09
   1120.29   1120.33     0.006      0.04
   1238.12      1238     0.007      0.08
    1377.7   1377.54     0.008      0.08
   1509.21   1508.96      0.01      0.15
   1729.59   1729.34     0.011      0.11
   1764.49   1764.32      0.01      0.06
   1847.43   1847.05     0.013      0.25
   2204.06   2203.72     0.022      0.14
