    403.11      242.18        0.85       27.40        0.00        0.06     1037.95
    904.48      295.20        0.73       32.51        0.03        0.02     2328.88
   1585.46      351.92        0.73       30.65        0.02        0.01     4082.32
    217.88      510.94        1.31       19.88        0.14        0.12      561.01
   1358.68      609.35        0.79       26.73        0.02        0.02     3498.39
    126.99      768.37        0.77       12.63        0.09        0.08      326.97
     18.53      786.07        0.28        6.01        0.11        0.11       47.71
     82.41      911.35        1.20       13.22        0.22        0.21      212.19
     86.10      934.03        1.01       12.36        0.16        0.15      221.69
    400.69     1120.34        0.97       15.53        0.04        0.04     1031.72
    159.07     1238.16        1.00       12.08        0.09        0.08      409.57
    131.37     1377.90        1.05       11.46        0.10        0.10      338.25
   1677.89     1460.86        1.10       26.52        0.02        0.02     4320.31
     80.48     1509.21        1.21        7.93        0.14        0.12      207.22
     33.54     1661.17        0.91        5.15        0.16        0.16       86.36
    124.94     1729.62        1.23        7.91        0.09        0.06      321.69
    491.76     1764.57        1.23       15.12        0.04        0.03     1266.20
     60.34     1847.56        1.11        6.03        0.13        0.10      155.37
     45.94     2102.10        2.69       51.56        3.16        2.11      118.30
     36.36     2118.65        1.47        6.13        0.29        0.20       93.61
    149.98     2203.93        1.30        8.45        0.08        0.06      386.17
     43.79     2447.44        1.45        5.55        0.20        0.20      112.76
    381.36     2614.53        1.50       13.28        0.06        0.04      981.95
