    460.61      241.92        0.71       25.52        0.05        0.04     1185.99
   1059.11      295.19        0.72       33.48        0.03        0.02     2727.00
   1961.93      351.95        0.74       33.45        0.01        0.01     5051.58
    239.02      511.28        1.59       23.67        0.17        0.16      615.44
   1689.19      609.39        0.81       29.01        0.02        0.01     4349.33
    174.26      768.42        0.99       15.80        0.10        0.10      448.68
     33.45      786.30        0.56        9.05        0.19        0.15       86.14
     42.34      911.62        0.34        7.57        0.08        0.09      109.01
    104.89      934.10        0.96       11.96        0.13        0.10      270.07
    513.75     1120.46        1.02       17.03        0.04        0.03     1322.80
    204.69     1238.17        0.99       12.61        0.07        0.06      527.04
    157.30     1377.76        1.04       12.30        0.09        0.08      405.03
   1714.84     1460.89        1.11       26.73        0.02        0.01     4415.39
     82.31     1509.45        1.33        8.42        0.15        0.16      211.94
     31.50     1661.46        0.93        5.17        0.18        0.14       81.11
    121.10     1729.68        1.40        8.06        0.10        0.08      311.80
    589.78     1764.60        1.27       16.28        0.04        0.03     1518.58
     67.96     1847.50        1.16        6.29        0.12        0.11      174.98
     32.74     2103.60        1.30        5.22        0.24        0.21       84.30
     40.05     2118.81        1.06        4.76        0.15        0.09      103.11
    161.13     2204.21        1.31        8.66        0.08        0.06      414.87
     53.82     2447.65        1.21        5.29        0.13        0.10      138.57
    406.76     2614.46        1.47       13.44        0.05        0.04     1047.34
