    505.55      241.93        0.73       26.55        0.04        0.04     1301.69
   1154.90      295.16        0.71       34.30        0.02        0.02     2973.65
   2110.82      351.90        0.73       34.18        0.01        0.01     5434.95
    171.81      511.08        1.34       22.48        0.20        0.20      442.38
   1806.80      609.38        0.80       29.96        0.01        0.01     4652.18
    206.44      768.55        0.90       14.47        0.07        0.06      531.54
     55.04      785.68        0.91       14.00        0.29        0.23      141.71
     73.98      911.47        0.89       11.10        0.16        0.14      190.48
     77.26      934.29        0.65       10.49        0.10        0.11      198.92
    519.12     1120.32        1.01       17.14        0.04        0.03     1336.64
    223.49     1238.24        1.04       13.31        0.07        0.07      575.43
    175.09     1377.78        1.14       13.25        0.09        0.08      450.81
   1684.69     1460.85        1.12       26.71        0.02        0.01     4337.75
     72.51     1509.35        0.86        7.24        0.10        0.09      186.69
     53.03     1661.37        1.38        7.10        0.22        0.18      136.53
    138.35     1729.59        1.26        8.49        0.09        0.07      356.23
    601.51     1764.53        1.18       16.05        0.03        0.03     1548.78
     92.41     1847.56        1.31        7.03        0.11        0.09      237.93
     28.63     2102.96        1.15        4.65        0.23        0.15       73.72
     40.98     2118.17        1.16        4.96        0.16        0.14      105.52
    208.08     2204.03        1.36        9.95        0.07        0.06      535.78
     54.31     2447.75        1.55        5.68        0.19        0.13      139.84
    406.81     2614.45        1.56       13.94        0.06        0.05     1047.45
