    288.22      241.87        0.77       13.20        0.04        0.03      742.68
    703.05      295.15        0.84       21.05        0.03        0.02     1811.61
   1287.64      351.94        0.82       23.27        0.02        0.01     3317.99
    993.47      609.39        0.91       20.14        0.02        0.01     2559.99
     89.15      768.52        0.88        6.39        0.07        0.05      229.73
     18.45      786.04        0.99        4.00        0.30        0.21       47.53
     56.16      934.44        1.20        5.62        0.13        0.12      144.72
    249.58     1120.41        1.06       10.24        0.05        0.03      643.13
     89.76     1238.13        1.09        6.43        0.09        0.07      231.30
     59.33     1377.59        0.99        5.41        0.11        0.07      152.89
     33.06     1509.11        1.27        4.42        0.20        0.15       85.19
     47.03     1729.58        1.09        4.93        0.13        0.11      121.18
    243.01     1764.52        1.24       10.22        0.06        0.04      626.18
     21.57     1847.32        0.64        3.26        0.11        0.14       55.59
     59.63     2204.22        1.35        5.93        0.15        0.12      153.67
