    570.13      242.26        0.90      171.19        0.48        0.49     1467.50
   1151.54      295.17        0.69       32.58        0.02        0.02     2964.03
   2015.16      351.93        0.70       33.55        0.01        0.01     5186.99
    215.08      510.95        1.21       21.51        0.14        0.12      553.62
   1846.57      609.41        0.79       30.11        0.01        0.01     4753.02
    167.13      768.43        0.79       13.67        0.07        0.07      430.19
     45.52      786.03        1.09       15.27        0.41        0.32      117.17
     76.92      911.36        0.79       10.68        0.12        0.12      198.00
    102.32      934.28        0.89       12.16        0.13        0.10      263.36
    561.30     1120.48        0.99       18.10        0.04        0.03     1444.78
    194.94     1238.21        1.01       12.64        0.07        0.07      501.76
    171.51     1377.77        1.03       12.73        0.08        0.08      441.46
   1680.96     1460.91        1.07       26.51        0.02        0.01     4326.76
     79.94     1509.13        1.08        8.10        0.12        0.12      205.75
     37.14     1661.44        1.10        5.74        0.20        0.16       95.59
    135.29     1729.78        1.16        8.30        0.08        0.07      348.24
    610.68     1764.60        1.13       16.34        0.03        0.03     1571.87
     85.21     1847.32        1.07        6.95        0.10        0.09      219.34
     40.90     2102.42        1.74        6.13        0.32        0.19      105.29
     48.23     2118.54        1.40        5.90        0.19        0.17      124.14
    209.51     2204.15        1.38        9.93        0.07        0.07      539.28
     51.49     2447.64        1.41        5.60        0.18        0.13      132.54
    388.28     2614.59        1.49       13.74        0.06        0.04      999.41
