   241.995    241.96    0.0023      0.03
   295.223    295.17    0.0018      0.02
   351.932    351.92    0.0018      0.01
    609.32    609.39     0.005      0.02
    768.36    768.42     0.005      0.07
    785.96     785.9      0.08      0.14
   934.056    934.13     0.006      0.09
   1120.29   1120.38     0.006      0.04
   1238.12   1238.32     0.007      0.07
    1377.7   1377.55     0.008       0.1
   1509.21   1508.96      0.01      0.24
   1661.27   1661.35     0.016      0.24
   1729.59   1729.44     0.011      0.14
   1764.49   1764.39      0.01      0.05
   1847.43   1847.61     0.013      0.19
   2204.06   2203.95     0.022      0.14
