   241.995    241.97    0.0023      0.03
   295.223    295.18    0.0018      0.02
   351.932    351.95    0.0018      0.01
    609.32    609.36     0.005      0.01
    768.36    768.55     0.005      0.06
    785.96    785.82      0.08      0.15
   934.056    934.18     0.006      0.09
   1120.29   1120.41     0.006      0.04
   1238.12   1238.22     0.007      0.07
    1377.7   1377.63     0.008      0.09
   1509.21   1509.32      0.01      0.16
   1729.59   1729.33     0.011      0.12
   1764.49   1764.52      0.01      0.05
   1847.43   1847.25     0.013      0.13
      2120   2118.59       0.1      0.34
   2204.06   2203.99     0.022      0.13
