    360.80      241.93        0.89       15.21        0.04        0.04      929.82
    809.63      295.18        0.83       19.46        0.02        0.02     2086.49
   1484.68      351.94        0.89       25.05        0.02        0.01     3826.17
   1171.73      609.38        0.94       21.90        0.02        0.01     3019.65
    105.75      768.44        0.95        6.98        0.07        0.05      272.52
     31.26      785.83        0.95        4.35        0.15        0.12       80.56
     58.29      933.93        1.06        5.85        0.12        0.09      150.22
    292.52     1120.36        1.11       11.13        0.04        0.04      753.86
     91.39     1238.15        1.22        6.88        0.11        0.07      235.53
     71.52     1377.63        1.04        5.94        0.09        0.08      184.32
     34.16     1509.20        1.04        4.31        0.15        0.12       88.03
     53.46     1729.21        1.14        5.23        0.12        0.11      137.78
    246.81     1764.51        1.29       10.66        0.06        0.05      636.05
     27.51     1847.15        1.01        3.77        0.15        0.13       70.89
     69.65     2203.92        1.29        5.80        0.12        0.09      179.49
