    319.13      241.88        0.76       13.77        0.04        0.03      822.35
    771.47      295.17        0.85       21.02        0.03        0.02     1987.97
   1345.31      351.92        0.87       24.06        0.02        0.01     3466.70
   1119.09      609.39        0.90       21.25        0.02        0.01     2883.75
    111.22      768.40        1.04        7.23        0.07        0.06      286.60
     21.55      785.67        0.55        3.67        0.12        0.11       55.52
     48.22      934.15        1.05        5.16        0.13        0.09      124.26
    260.80     1120.33        1.04       10.50        0.04        0.03      672.05
     97.70     1238.09        1.12        6.85        0.09        0.07      251.77
     69.67     1377.54        1.20        6.09        0.13        0.08      179.54
     27.54     1509.15        1.09        4.06        0.19        0.14       70.96
     54.15     1729.45        1.07        5.26        0.12        0.09      139.53
    242.28     1764.42        1.25       10.63        0.06        0.05      624.32
     36.76     1847.12        1.42        4.51        0.20        0.15       94.72
     55.58     2203.91        1.26        5.82        0.15        0.11      143.22
