   241.995    241.97    0.0023      0.03
   295.223    295.16    0.0018      0.02
   351.932    351.93    0.0018      0.01
    609.32    609.36     0.005      0.01
    768.36    768.52     0.005      0.06
    785.96    785.98      0.08      0.17
   934.056    934.14     0.006      0.07
   1120.29   1120.38     0.006      0.04
   1238.12   1238.09     0.007      0.07
    1377.7   1377.73     0.008      0.08
   1509.21   1509.19      0.01      0.14
   1661.27   1661.86     0.016      0.28
   1729.59   1729.56     0.011      0.13
   1764.49   1764.49      0.01      0.05
   1847.43   1847.22     0.013      0.12
      2120   2120.94       0.1      1.49
   2204.06   2204.08     0.022      0.12
