   241.995     241.9    0.0023      0.04
   295.223    295.14    0.0018      0.02
   351.932    351.94    0.0018      0.02
    609.32    609.36     0.005      0.02
    768.36    768.52     0.005      0.08
    785.96    786.19      0.08      0.47
   934.056    934.09     0.006      0.11
   1120.29   1120.36     0.006      0.04
   1238.12   1238.22     0.007      0.09
    1377.7   1377.75     0.008      0.11
   1509.21   1509.37      0.01      0.28
   1729.59   1729.42     0.011      0.12
   1764.49   1764.55      0.01      0.06
   1847.43   1847.53     0.013      0.17
   2204.06   2203.78     0.022      0.21
