   241.995     241.8    0.0023      0.05
   295.223    295.14    0.0018      0.03
   351.932    351.95    0.0018      0.01
    510.77    511.27       0.1      0.14
    609.32    609.41     0.005      0.02
    768.36    768.47     0.005      0.09
    785.96    785.61      0.08         0
    915.75    911.19      0.13      0.11
   934.056    934.21     0.006      0.13
   1120.29   1120.37     0.006      0.04
   1238.12   1238.19     0.007      0.08
    1377.7   1377.57     0.008      0.12
   1460.82   1460.88     0.005      0.02
   1509.21    1509.5      0.01      0.12
   1661.27   1661.25     0.016      0.29
   1729.59   1729.63     0.011       0.1
   1764.49   1764.45      0.01      0.04
   1847.43   1847.47     0.013      0.14
   2109.98   2103.42      0.08       0.3
      2120   2118.55       0.1      0.18
   2204.06   2204.16     0.022      0.08
    2447.7   2447.53      0.03      0.16
   2614.51   2614.46      0.01      0.05
