   241.995    241.86    0.0023      0.03
   295.223    295.18    0.0018      0.02
   351.932    351.92    0.0018      0.01
    609.32    609.39     0.005      0.01
    768.36    768.36     0.005      0.06
    785.96    785.94      0.08      0.13
   934.056    934.18     0.006      0.11
   1120.29   1120.33     0.006      0.04
   1238.12      1238     0.007      0.07
    1377.7   1377.96     0.008      0.09
   1509.21   1508.99      0.01      0.14
   1661.27   1661.17     0.016      0.42
   1729.59   1729.54     0.011       0.1
   1764.49   1764.33      0.01      0.05
   1847.43   1847.41     0.013      0.16
   2204.06   2203.89     0.022      0.13
