   241.995    241.94    0.0023      0.03
   295.223    295.15    0.0018      0.02
   351.932    351.88    0.0018      0.01
    609.32    609.34     0.005      0.02
    768.36    768.39     0.005      0.06
    785.96    786.03      0.08      0.17
   934.056    934.05     0.006      0.09
   1120.29   1120.28     0.006      0.04
   1238.12      1238     0.007      0.07
    1377.7   1377.67     0.008      0.08
   1509.21   1509.27      0.01      0.15
   1729.59   1729.31     0.011       0.1
   1764.49    1764.4      0.01      0.06
   1847.43    1847.1     0.013      0.13
   2204.06   2203.94     0.022      0.11
