    388.46      241.88        0.70       14.60        0.03        0.03     1000.40
    885.20      295.20        0.72       20.82        0.02        0.02     2279.65
   1596.33      351.97        0.74       25.72        0.01        0.01     4111.03
   1242.61      609.36        0.82       22.33        0.02        0.01     3200.09
    133.49      768.45        0.99        7.96        0.06        0.06      343.77
     28.89      785.82        0.75        4.18        0.13        0.13       74.39
     69.65      934.31        1.02        6.28        0.10        0.09      179.38
    287.04     1120.30        0.97       10.92        0.04        0.03      739.20
    106.00     1238.25        1.06        7.05        0.08        0.08      272.98
     89.54     1377.58        1.17        6.79        0.10        0.07      230.59
     38.75     1509.32        1.07        4.69        0.15        0.11       99.78
     11.37     1660.87        0.93        2.98        0.29        0.23       29.28
     63.61     1729.54        1.22        5.60        0.12        0.10      163.82
    262.91     1764.39        1.15       10.50        0.05        0.04      677.06
     34.05     1847.18        1.28        4.48        0.20        0.15       87.70
     68.80     2203.89        1.28        6.54        0.13        0.10      177.19
