   241.995    241.96    0.0023      0.04
   295.223    295.19    0.0018      0.02
   351.932    351.94    0.0018      0.01
    510.77    511.12       0.1       0.2
    609.32    609.43     0.005      0.01
    768.36    768.62     0.005      0.07
    785.96    785.75      0.08      0.29
    915.75    911.55      0.13      0.16
   934.056    934.37     0.006       0.1
   1120.29   1120.39     0.006      0.04
   1238.12   1238.32     0.007      0.07
    1377.7   1377.89     0.008      0.09
   1460.82   1460.96     0.005      0.02
   1509.21   1509.48      0.01       0.1
   1661.27   1661.46     0.016      0.23
   1729.59   1729.72     0.011      0.09
   1764.49   1764.67      0.01      0.03
   1847.43   1847.69     0.013      0.11
   2109.98   2103.13      0.08      0.23
      2120   2118.33       0.1      0.16
   2204.06   2204.19     0.022      0.07
    2447.7   2447.93      0.03      0.19
   2614.51   2614.65      0.01      0.06
