    406.07      241.94        0.85       15.48        0.04        0.03     1046.27
    898.32      295.14        0.84       22.69        0.02        0.02     2314.63
   1574.26      351.91        0.81       25.78        0.01        0.01     4056.25
   1255.58      609.36        0.91       22.41        0.02        0.01     3235.14
    119.96      768.39        0.83        7.59        0.06        0.05      309.08
     29.58      785.68        1.10        5.25        0.23        0.31       76.21
     79.87      934.04        1.11        6.35        0.10        0.09      205.79
    284.55     1120.31        1.08       10.92        0.04        0.03      733.17
    105.70     1238.29        1.02        6.98        0.07        0.05      272.36
     78.35     1377.61        1.09        6.69        0.10        0.09      201.87
     34.18     1509.49        1.09        4.52        0.16        0.14       88.06
     63.11     1729.43        1.05        5.53        0.10        0.08      162.61
    291.00     1764.49        1.34       13.12        0.07        0.06      749.79
     32.07     1847.41        1.18        4.26        0.18        0.17       82.63
     52.49     2203.80        1.33        5.53        0.16        0.13      135.26
