   241.995    241.87    0.0023      0.05
   295.223    295.16    0.0018      0.02
   351.932    351.93    0.0018      0.01
    510.77    511.33       0.1      0.15
    609.32    609.37     0.005      0.01
    768.36    768.49     0.005      0.06
    785.96    785.57      0.08      0.31
    915.75    911.33      0.13       0.2
   934.056    933.98     0.006      0.09
   1120.29   1120.36     0.006      0.04
   1238.12   1238.18     0.007      0.07
    1377.7   1377.77     0.008       0.1
   1460.82   1460.89     0.005      0.02
   1509.21   1509.45      0.01      0.11
   1661.27   1660.91     0.016      0.33
   1729.59   1729.58     0.011      0.07
   1764.49   1764.54      0.01      0.04
   1847.43   1847.36     0.013      0.12
   2109.98   2103.23      0.08      0.26
      2120   2118.51       0.1      0.16
   2204.06   2204.03     0.022      0.07
    2447.7   2447.74      0.03      0.15
   2614.51    2614.5      0.01      0.05
