   241.995    242.02    0.0023         0
   295.223    294.99    0.0018      0.02
   351.932    351.73    0.0018      0.01
    510.77    510.93       0.1      0.16
    609.32    609.25     0.005      0.01
    768.36    768.41     0.005       0.1
    785.96    785.89      0.08         0
    915.75    911.07      0.13      0.14
   934.056     934.2     0.006      0.13
   1120.29   1120.33     0.006      0.04
   1238.12   1238.31     0.007      0.08
    1377.7   1377.86     0.008      0.07
   1460.82   1460.87     0.005      0.02
   1509.21   1509.05      0.01      0.14
   1661.27   1661.66     0.016      0.21
   1729.59   1729.55     0.011      0.09
   1764.49   1764.55      0.01      0.04
   1847.43    1847.3     0.013      0.12
   2109.98   2102.75      0.08      0.26
      2120   2118.71       0.1      0.17
   2204.06   2204.03     0.022      0.08
    2447.7      2448      0.03       0.2
   2614.51   2614.59      0.01      0.06
