    337.46      241.94        0.87       14.55        0.04        0.04      869.69
    766.99      295.17        0.80       20.86        0.02        0.02     1976.64
   1379.93      351.96        0.85       24.27        0.02        0.01     3556.27
   1107.89      609.36        0.93       21.24        0.02        0.02     2855.18
    103.63      768.51        1.06        7.03        0.08        0.06      267.07
     20.52      786.25        1.52        4.65        0.44        0.39       52.88
     65.36      934.06        1.12        5.90        0.11        0.09      168.45
    270.62     1120.31        1.08       10.63        0.04        0.04      697.41
     89.19     1238.16        1.07        6.55        0.09        0.07      229.86
     80.42     1377.68        1.19        6.37        0.11        0.08      207.26
     33.98     1509.28        1.65        5.09        0.28        0.24       87.57
     58.67     1729.31        1.19        5.44        0.12        0.09      151.19
    263.21     1764.44        1.30       10.75        0.06        0.04      678.34
     35.63     1847.41        1.22        4.32        0.17        0.13       91.82
     50.37     2203.62        1.30        5.45        0.21        0.19      129.80
