    319.12      241.92        0.76       13.77        0.04        0.03      822.35
    771.45      295.21        0.85       21.02        0.03        0.02     1987.97
   1346.67      351.97        0.87       24.10        0.02        0.01     3470.24
   1119.07      609.43        0.90       21.25        0.02        0.01     2883.75
    111.22      768.43        1.04        7.23        0.07        0.06      286.60
     21.55      785.70        0.55        3.67        0.12        0.11       55.52
     48.22      934.19        1.05        5.16        0.13        0.09      124.26
    260.80     1120.36        1.04       10.50        0.04        0.03      672.06
     97.70     1238.12        1.12        6.85        0.09        0.07      251.77
     69.67     1377.57        1.20        6.09        0.13        0.08      179.54
     27.54     1509.18        1.09        4.06        0.19        0.14       70.96
     54.15     1729.48        1.07        5.26        0.12        0.09      139.53
    242.27     1764.45        1.25       10.63        0.06        0.05      624.32
     36.76     1847.14        1.42        4.51        0.20        0.15       94.72
     55.58     2203.92        1.26        5.82        0.15        0.11      143.22
