    420.01      241.90        0.68       15.06        0.03        0.02     1081.66
    993.82      295.16        0.73       22.45        0.02        0.01     2559.39
   1639.18      351.92        0.73       26.16        0.01        0.01     4221.39
   1351.43      609.37        0.81       23.35        0.01        0.01     3480.35
    132.12      768.41        0.86        7.91        0.06        0.05      340.24
     35.72      786.24        0.86        4.59        0.13        0.10       91.98
     68.38      934.08        0.84        6.06        0.09        0.06      176.10
    327.83     1120.29        1.00       11.77        0.04        0.03      844.27
    142.60     1238.18        1.00        7.90        0.06        0.05      367.24
    102.23     1377.59        1.04        7.00        0.08        0.06      263.27
     34.66     1509.45        0.90        4.44        0.14        0.12       89.26
     12.76     1660.54        1.00        3.21        0.29        0.26       32.85
     67.08     1729.18        1.03        5.60        0.10        0.07      172.75
    298.55     1764.40        1.20       12.07        0.05        0.05      768.86
     29.30     1847.68        1.16        4.19        0.19        0.14       75.45
     64.92     2203.77        1.07        5.73        0.10        0.08      167.20
