   241.995    241.94    0.0023      0.03
   295.223    295.22    0.0018      0.02
   351.932    351.95    0.0018      0.01
    609.32    609.38     0.005      0.02
    768.36    768.51     0.005      0.06
    785.96     786.2      0.08       0.2
   934.056    934.03     0.006      0.09
   1120.29    1120.3     0.006      0.04
   1238.12   1238.08     0.007      0.06
    1377.7   1377.71     0.008      0.09
   1509.21    1509.2      0.01      0.22
   1729.59   1729.36     0.011       0.1
   1764.49    1764.3      0.01      0.05
   1847.43   1847.27     0.013      0.15
   2204.06   2203.82     0.022      0.14
